Measurement
;BCTZ_16cikel za lukata loceno
Graph
;2 point resistances

Series
;2pt_fwd_resistance [Ohm] X-expression: $N11.TM
;Assigned to Axis: Time [min]
;2pt_fwd_resistance [Ohm] Y-expression: $N1.M2
;Assigned to Axis: Resistance [Ohm]

;2pt_rev_resistance [Ohm] X-expression: $N11.TM
;Assigned to Axis: Time [min]
;2pt_rev_resistance [Ohm] Y-expression: $N2.M2
;Assigned to Axis: Resistance [Ohm]

;DMM avg R [Ohm] X-expression: $N11.TM
;Assigned to Axis: Time [min]
;DMM avg R [Ohm] Y-expression: ($N1.M2+$N2.M2)/2
;Assigned to Axis: Resistance [Ohm]

Data
;Index;X data for 2pt_fwd_resistance [Ohm];Y data for 2pt_fwd_resistance [Ohm];X data for 2pt_rev_resistance [Ohm];Y data for 2pt_rev_resistance [Ohm];X data for DMM avg R [Ohm];Y data for DMM avg R [Ohm];
;11002;NAN;NAN;NAN;NAN;NAN;NAN;
;11003;NAN;NAN;NAN;NAN;NAN;NAN;
;11004;NAN;NAN;NAN;NAN;NAN;NAN;
;11005;NAN;NAN;NAN;NAN;NAN;NAN;
;11006;NAN;NAN;NAN;NAN;NAN;NAN;
;11007;NAN;NAN;NAN;NAN;NAN;NAN;
;11008;NAN;NAN;NAN;NAN;NAN;NAN;
;11009;NAN;NAN;NAN;NAN;NAN;NAN;
;11010;NAN;NAN;NAN;NAN;NAN;NAN;
;11011;NAN;NAN;NAN;NAN;NAN;NAN;
;11012;NAN;NAN;NAN;NAN;NAN;NAN;
;11013;NAN;NAN;NAN;NAN;NAN;NAN;
;11014;NAN;NAN;NAN;NAN;NAN;NAN;
;11015;NAN;NAN;NAN;NAN;NAN;NAN;
;11016;NAN;NAN;NAN;NAN;NAN;NAN;
;11017;NAN;NAN;NAN;NAN;NAN;NAN;
;11018;NAN;NAN;NAN;NAN;NAN;NAN;
;11019;NAN;NAN;NAN;NAN;NAN;NAN;
;11020;NAN;NAN;NAN;NAN;NAN;NAN;
;11021;NAN;NAN;NAN;NAN;NAN;NAN;
;11022;NAN;NAN;NAN;NAN;NAN;NAN;
;11023;NAN;NAN;NAN;NAN;NAN;NAN;
;11024;NAN;NAN;NAN;NAN;NAN;NAN;
;11025;NAN;NAN;NAN;NAN;NAN;NAN;
;11026;NAN;NAN;NAN;NAN;NAN;NAN;
;11027;NAN;NAN;NAN;NAN;NAN;NAN;
;11028;NAN;NAN;NAN;NAN;NAN;NAN;
;11029;NAN;NAN;NAN;NAN;NAN;NAN;
;11030;NAN;NAN;NAN;NAN;NAN;NAN;
;11031;NAN;NAN;NAN;NAN;NAN;NAN;
;11032;NAN;NAN;NAN;NAN;NAN;NAN;
;11033;NAN;NAN;NAN;NAN;NAN;NAN;
;11034;NAN;NAN;NAN;NAN;NAN;NAN;
;11035;NAN;NAN;NAN;NAN;NAN;NAN;
;11036;NAN;NAN;NAN;NAN;NAN;NAN;
;11037;NAN;NAN;NAN;NAN;NAN;NAN;
;11038;NAN;NAN;NAN;NAN;NAN;NAN;
;11039;NAN;NAN;NAN;NAN;NAN;NAN;
;11040;NAN;NAN;NAN;NAN;NAN;NAN;
;11041;NAN;NAN;NAN;NAN;NAN;NAN;
;11042;NAN;NAN;NAN;NAN;NAN;NAN;
;11043;NAN;NAN;NAN;NAN;NAN;NAN;
;11044;NAN;NAN;NAN;NAN;NAN;NAN;
;11045;NAN;NAN;NAN;NAN;NAN;NAN;
;11046;NAN;NAN;NAN;NAN;NAN;NAN;
;11047;NAN;NAN;NAN;NAN;NAN;NAN;
;11048;NAN;NAN;NAN;NAN;NAN;NAN;
;11049;NAN;NAN;NAN;NAN;NAN;NAN;
;11050;NAN;NAN;NAN;NAN;NAN;NAN;
;11051;NAN;NAN;NAN;NAN;NAN;NAN;
;11052;NAN;NAN;NAN;NAN;NAN;NAN;
;11053;NAN;NAN;NAN;NAN;NAN;NAN;
;11054;NAN;NAN;NAN;NAN;NAN;NAN;
;11055;NAN;NAN;NAN;NAN;NAN;NAN;
;11056;NAN;NAN;NAN;NAN;NAN;NAN;
;11057;NAN;NAN;NAN;NAN;NAN;NAN;
;11058;NAN;NAN;NAN;NAN;NAN;NAN;
;11059;NAN;NAN;NAN;NAN;NAN;NAN;
;11060;NAN;NAN;NAN;NAN;NAN;NAN;
;11061;NAN;NAN;NAN;NAN;NAN;NAN;
;11062;NAN;NAN;NAN;NAN;NAN;NAN;
;11063;NAN;NAN;NAN;NAN;NAN;NAN;
;11064;NAN;NAN;NAN;NAN;NAN;NAN;
;11065;NAN;NAN;NAN;NAN;NAN;NAN;
;11066;NAN;NAN;NAN;NAN;NAN;NAN;
;11067;NAN;NAN;NAN;NAN;NAN;NAN;
;11068;NAN;NAN;NAN;NAN;NAN;NAN;
;11069;NAN;NAN;NAN;NAN;NAN;NAN;
;11070;NAN;NAN;NAN;NAN;NAN;NAN;
;11071;NAN;NAN;NAN;NAN;NAN;NAN;
;11072;NAN;NAN;NAN;NAN;NAN;NAN;
;11073;NAN;NAN;NAN;NAN;NAN;NAN;
;11074;NAN;NAN;NAN;NAN;NAN;NAN;
;11075;NAN;NAN;NAN;NAN;NAN;NAN;
;11076;NAN;NAN;NAN;NAN;NAN;NAN;
;11077;NAN;NAN;NAN;NAN;NAN;NAN;
;11078;NAN;NAN;NAN;NAN;NAN;NAN;
;11079;NAN;NAN;NAN;NAN;NAN;NAN;
;11080;NAN;NAN;NAN;NAN;NAN;NAN;
;11081;NAN;NAN;NAN;NAN;NAN;NAN;
;11082;NAN;NAN;NAN;NAN;NAN;NAN;
;11083;NAN;NAN;NAN;NAN;NAN;NAN;
;11084;NAN;NAN;NAN;NAN;NAN;NAN;
;11085;NAN;NAN;NAN;NAN;NAN;NAN;
;11086;NAN;NAN;NAN;NAN;NAN;NAN;
;11087;NAN;NAN;NAN;NAN;NAN;NAN;
;11088;NAN;NAN;NAN;NAN;NAN;NAN;
;11089;NAN;NAN;NAN;NAN;NAN;NAN;
;11090;NAN;NAN;NAN;NAN;NAN;NAN;
;11091;NAN;NAN;NAN;NAN;NAN;NAN;
;11092;NAN;NAN;NAN;NAN;NAN;NAN;
;11093;NAN;NAN;NAN;NAN;NAN;NAN;
;11094;NAN;NAN;NAN;NAN;NAN;NAN;
;11095;NAN;NAN;NAN;NAN;NAN;NAN;
;11096;NAN;NAN;NAN;NAN;NAN;NAN;
;11097;NAN;NAN;NAN;NAN;NAN;NAN;
;11098;NAN;NAN;NAN;NAN;NAN;NAN;
;11099;NAN;NAN;NAN;NAN;NAN;NAN;
;11100;NAN;NAN;NAN;NAN;NAN;NAN;
;11101;NAN;NAN;NAN;NAN;NAN;NAN;
;11102;NAN;NAN;NAN;NAN;NAN;NAN;
;11103;NAN;NAN;NAN;NAN;NAN;NAN;
;11104;NAN;NAN;NAN;NAN;NAN;NAN;
;11105;NAN;NAN;NAN;NAN;NAN;NAN;
;11106;NAN;NAN;NAN;NAN;NAN;NAN;
;11107;NAN;NAN;NAN;NAN;NAN;NAN;
;11108;NAN;NAN;NAN;NAN;NAN;NAN;
;11109;NAN;NAN;NAN;NAN;NAN;NAN;
;11110;NAN;NAN;NAN;NAN;NAN;NAN;
;11111;NAN;NAN;NAN;NAN;NAN;NAN;
;11112;NAN;NAN;NAN;NAN;NAN;NAN;
;11113;NAN;NAN;NAN;NAN;NAN;NAN;
;11114;NAN;NAN;NAN;NAN;NAN;NAN;
;11115;NAN;NAN;NAN;NAN;NAN;NAN;
;11116;NAN;NAN;NAN;NAN;NAN;NAN;
;11117;NAN;NAN;NAN;NAN;NAN;NAN;
;11118;NAN;NAN;NAN;NAN;NAN;NAN;
;11119;NAN;NAN;NAN;NAN;NAN;NAN;
;11120;NAN;NAN;NAN;NAN;NAN;NAN;
;11121;NAN;NAN;NAN;NAN;NAN;NAN;
;11122;NAN;NAN;NAN;NAN;NAN;NAN;
;11123;NAN;NAN;NAN;NAN;NAN;NAN;
;11124;NAN;NAN;NAN;NAN;NAN;NAN;
;11125;NAN;NAN;NAN;NAN;NAN;NAN;
;11126;NAN;NAN;NAN;NAN;NAN;NAN;
;11127;NAN;NAN;NAN;NAN;NAN;NAN;
;11128;NAN;NAN;NAN;NAN;NAN;NAN;
;11129;NAN;NAN;NAN;NAN;NAN;NAN;
;11130;NAN;NAN;NAN;NAN;NAN;NAN;
;11131;NAN;NAN;NAN;NAN;NAN;NAN;
;11132;NAN;NAN;NAN;NAN;NAN;NAN;
;11133;NAN;NAN;NAN;NAN;NAN;NAN;
;11134;NAN;NAN;NAN;NAN;NAN;NAN;
;11135;NAN;NAN;NAN;NAN;NAN;NAN;
;11136;NAN;NAN;NAN;NAN;NAN;NAN;
;11137;NAN;NAN;NAN;NAN;NAN;NAN;
;11138;NAN;NAN;NAN;NAN;NAN;NAN;
;11139;NAN;NAN;NAN;NAN;NAN;NAN;
;11140;NAN;NAN;NAN;NAN;NAN;NAN;
;11141;NAN;NAN;NAN;NAN;NAN;NAN;
;11142;NAN;NAN;NAN;NAN;NAN;NAN;
;11143;NAN;NAN;NAN;NAN;NAN;NAN;
;11144;NAN;NAN;NAN;NAN;NAN;NAN;
;11145;NAN;NAN;NAN;NAN;NAN;NAN;
;11146;NAN;NAN;NAN;NAN;NAN;NAN;
;11147;NAN;NAN;NAN;NAN;NAN;NAN;
;11148;NAN;NAN;NAN;NAN;NAN;NAN;
;11149;NAN;NAN;NAN;NAN;NAN;NAN;
;11150;NAN;NAN;NAN;NAN;NAN;NAN;
;11151;NAN;NAN;NAN;NAN;NAN;NAN;
;11152;NAN;NAN;NAN;NAN;NAN;NAN;
;11153;NAN;NAN;NAN;NAN;NAN;NAN;
;11154;NAN;NAN;NAN;NAN;NAN;NAN;
;11155;NAN;NAN;NAN;NAN;NAN;NAN;
;11156;NAN;NAN;NAN;NAN;NAN;NAN;
;11157;NAN;NAN;NAN;NAN;NAN;NAN;
;11158;NAN;NAN;NAN;NAN;NAN;NAN;
;11159;NAN;NAN;NAN;NAN;NAN;NAN;
;11160;NAN;NAN;NAN;NAN;NAN;NAN;
;11161;NAN;NAN;NAN;NAN;NAN;NAN;
;11162;NAN;NAN;NAN;NAN;NAN;NAN;
;11163;NAN;NAN;NAN;NAN;NAN;NAN;
;11164;NAN;NAN;NAN;NAN;NAN;NAN;
;11165;NAN;NAN;NAN;NAN;NAN;NAN;
;11166;NAN;NAN;NAN;NAN;NAN;NAN;
;11167;NAN;NAN;NAN;NAN;NAN;NAN;
;11168;NAN;NAN;NAN;NAN;NAN;NAN;
;11169;NAN;NAN;NAN;NAN;NAN;NAN;
;11170;NAN;NAN;NAN;NAN;NAN;NAN;
;11171;NAN;NAN;NAN;NAN;NAN;NAN;
;11172;NAN;NAN;NAN;NAN;NAN;NAN;
;11173;NAN;NAN;NAN;NAN;NAN;NAN;
;11174;NAN;NAN;NAN;NAN;NAN;NAN;
;11175;NAN;NAN;NAN;NAN;NAN;NAN;
;11176;NAN;NAN;NAN;NAN;NAN;NAN;
;11177;NAN;NAN;NAN;NAN;NAN;NAN;
;11178;NAN;NAN;NAN;NAN;NAN;NAN;
;11179;NAN;NAN;NAN;NAN;NAN;NAN;
;11180;NAN;NAN;NAN;NAN;NAN;NAN;
;11181;NAN;NAN;NAN;NAN;NAN;NAN;
;11182;NAN;NAN;NAN;NAN;NAN;NAN;
;11183;NAN;NAN;NAN;NAN;NAN;NAN;
;11184;NAN;NAN;NAN;NAN;NAN;NAN;
;11185;NAN;NAN;NAN;NAN;NAN;NAN;
;11186;NAN;NAN;NAN;NAN;NAN;NAN;
;11187;NAN;NAN;NAN;NAN;NAN;NAN;
;11188;NAN;NAN;NAN;NAN;NAN;NAN;
;11189;NAN;NAN;NAN;NAN;NAN;NAN;
;11190;NAN;NAN;NAN;NAN;NAN;NAN;
;11191;NAN;NAN;NAN;NAN;NAN;NAN;
;11192;NAN;NAN;NAN;NAN;NAN;NAN;
;11193;NAN;NAN;NAN;NAN;NAN;NAN;
;11194;NAN;NAN;NAN;NAN;NAN;NAN;
;11195;NAN;NAN;NAN;NAN;NAN;NAN;
;11196;NAN;NAN;NAN;NAN;NAN;NAN;
;11197;NAN;NAN;NAN;NAN;NAN;NAN;
;11198;NAN;NAN;NAN;NAN;NAN;NAN;
;11199;NAN;NAN;NAN;NAN;NAN;NAN;
;11200;NAN;NAN;NAN;NAN;NAN;NAN;
;11201;NAN;NAN;NAN;NAN;NAN;NAN;
;11202;NAN;NAN;NAN;NAN;NAN;NAN;
;11203;NAN;NAN;NAN;NAN;NAN;NAN;
;11204;NAN;NAN;NAN;NAN;NAN;NAN;
;11205;NAN;NAN;NAN;NAN;NAN;NAN;
;11206;NAN;NAN;NAN;NAN;NAN;NAN;
;11207;NAN;NAN;NAN;NAN;NAN;NAN;
;11208;NAN;NAN;NAN;NAN;NAN;NAN;
;11209;NAN;NAN;NAN;NAN;NAN;NAN;
;11210;NAN;NAN;NAN;NAN;NAN;NAN;
;11211;NAN;NAN;NAN;NAN;NAN;NAN;
;11212;NAN;NAN;NAN;NAN;NAN;NAN;
;11213;NAN;NAN;NAN;NAN;NAN;NAN;
;11214;NAN;NAN;NAN;NAN;NAN;NAN;
;11215;NAN;NAN;NAN;NAN;NAN;NAN;
;11216;NAN;NAN;NAN;NAN;NAN;NAN;
;11217;NAN;NAN;NAN;NAN;NAN;NAN;
;11218;NAN;NAN;NAN;NAN;NAN;NAN;
;11219;NAN;NAN;NAN;NAN;NAN;NAN;
;11220;NAN;NAN;NAN;NAN;NAN;NAN;
;11221;NAN;NAN;NAN;NAN;NAN;NAN;
;11222;NAN;NAN;NAN;NAN;NAN;NAN;
;11223;NAN;NAN;NAN;NAN;NAN;NAN;
;11224;NAN;NAN;NAN;NAN;NAN;NAN;
;11225;NAN;NAN;NAN;NAN;NAN;NAN;
;11226;NAN;NAN;NAN;NAN;NAN;NAN;
;11227;NAN;NAN;NAN;NAN;NAN;NAN;
;11228;NAN;NAN;NAN;NAN;NAN;NAN;
;11229;NAN;NAN;NAN;NAN;NAN;NAN;
;11230;NAN;NAN;NAN;NAN;NAN;NAN;
;11231;NAN;NAN;NAN;NAN;NAN;NAN;
;11232;NAN;NAN;NAN;NAN;NAN;NAN;
;11233;NAN;NAN;NAN;NAN;NAN;NAN;
;11234;NAN;NAN;NAN;NAN;NAN;NAN;
;11235;NAN;NAN;NAN;NAN;NAN;NAN;
;11236;NAN;NAN;NAN;NAN;NAN;NAN;
;11237;NAN;NAN;NAN;NAN;NAN;NAN;
;11238;NAN;NAN;NAN;NAN;NAN;NAN;
;11239;NAN;NAN;NAN;NAN;NAN;NAN;
;11240;NAN;NAN;NAN;NAN;NAN;NAN;
;11241;NAN;NAN;NAN;NAN;NAN;NAN;
;11242;NAN;NAN;NAN;NAN;NAN;NAN;
;11243;NAN;NAN;NAN;NAN;NAN;NAN;
;11244;NAN;NAN;NAN;NAN;NAN;NAN;
;11245;NAN;NAN;NAN;NAN;NAN;NAN;
;11246;NAN;NAN;NAN;NAN;NAN;NAN;
;11247;NAN;NAN;NAN;NAN;NAN;NAN;
;11248;NAN;NAN;NAN;NAN;NAN;NAN;
;11249;NAN;NAN;NAN;NAN;NAN;NAN;
;11250;NAN;NAN;NAN;NAN;NAN;NAN;
;11251;NAN;NAN;NAN;NAN;NAN;NAN;
;11252;NAN;NAN;NAN;NAN;NAN;NAN;
;11253;NAN;NAN;NAN;NAN;NAN;NAN;
;11254;NAN;NAN;NAN;NAN;NAN;NAN;
;11255;NAN;NAN;NAN;NAN;NAN;NAN;
;11256;NAN;NAN;NAN;NAN;NAN;NAN;
;11257;NAN;NAN;NAN;NAN;NAN;NAN;
;11258;NAN;NAN;NAN;NAN;NAN;NAN;
;11259;NAN;NAN;NAN;NAN;NAN;NAN;
;11260;NAN;NAN;NAN;NAN;NAN;NAN;
;11261;NAN;NAN;NAN;NAN;NAN;NAN;
;11262;NAN;NAN;NAN;NAN;NAN;NAN;
;11263;NAN;NAN;NAN;NAN;NAN;NAN;
;11264;NAN;NAN;NAN;NAN;NAN;NAN;
;11265;NAN;NAN;NAN;NAN;NAN;NAN;
;11266;NAN;NAN;NAN;NAN;NAN;NAN;
;11267;NAN;NAN;NAN;NAN;NAN;NAN;
;11268;NAN;NAN;NAN;NAN;NAN;NAN;
;11269;NAN;NAN;NAN;NAN;NAN;NAN;
;11270;NAN;NAN;NAN;NAN;NAN;NAN;
;11271;NAN;NAN;NAN;NAN;NAN;NAN;
;11272;NAN;NAN;NAN;NAN;NAN;NAN;
;11273;NAN;NAN;NAN;NAN;NAN;NAN;
;11274;NAN;NAN;NAN;NAN;NAN;NAN;
;11275;NAN;NAN;NAN;NAN;NAN;NAN;
;11276;NAN;NAN;NAN;NAN;NAN;NAN;
;11277;NAN;NAN;NAN;NAN;NAN;NAN;
;11278;NAN;NAN;NAN;NAN;NAN;NAN;
;11279;NAN;NAN;NAN;NAN;NAN;NAN;
;11280;NAN;NAN;NAN;NAN;NAN;NAN;
;11281;NAN;NAN;NAN;NAN;NAN;NAN;
;11282;NAN;NAN;NAN;NAN;NAN;NAN;
;11283;NAN;NAN;NAN;NAN;NAN;NAN;
;11284;NAN;NAN;NAN;NAN;NAN;NAN;
;11285;NAN;NAN;NAN;NAN;NAN;NAN;
;11286;NAN;NAN;NAN;NAN;NAN;NAN;
;11287;NAN;NAN;NAN;NAN;NAN;NAN;
;11288;NAN;NAN;NAN;NAN;NAN;NAN;
;11289;NAN;NAN;NAN;NAN;NAN;NAN;
;11290;NAN;NAN;NAN;NAN;NAN;NAN;
;11291;NAN;NAN;NAN;NAN;NAN;NAN;
;11292;NAN;NAN;NAN;NAN;NAN;NAN;
;11293;NAN;NAN;NAN;NAN;NAN;NAN;
;11294;NAN;NAN;NAN;NAN;NAN;NAN;
;11295;NAN;NAN;NAN;NAN;NAN;NAN;
;11296;NAN;NAN;NAN;NAN;NAN;NAN;
;11297;NAN;NAN;NAN;NAN;NAN;NAN;
;11298;NAN;NAN;NAN;NAN;NAN;NAN;
;11299;NAN;NAN;NAN;NAN;NAN;NAN;
;11300;NAN;NAN;NAN;NAN;NAN;NAN;
;11301;NAN;NAN;NAN;NAN;NAN;NAN;
;11302;NAN;NAN;NAN;NAN;NAN;NAN;
;11303;NAN;NAN;NAN;NAN;NAN;NAN;
;11304;NAN;NAN;NAN;NAN;NAN;NAN;
;11305;NAN;NAN;NAN;NAN;NAN;NAN;
;11306;NAN;NAN;NAN;NAN;NAN;NAN;
;11307;NAN;NAN;NAN;NAN;NAN;NAN;
;11308;NAN;NAN;NAN;NAN;NAN;NAN;
;11309;NAN;NAN;NAN;NAN;NAN;NAN;
;11310;NAN;NAN;NAN;NAN;NAN;NAN;
;11311;NAN;NAN;NAN;NAN;NAN;NAN;
;11312;NAN;NAN;NAN;NAN;NAN;NAN;
;11313;NAN;NAN;NAN;NAN;NAN;NAN;
;11314;NAN;NAN;NAN;NAN;NAN;NAN;
;11315;NAN;NAN;NAN;NAN;NAN;NAN;
;11316;NAN;NAN;NAN;NAN;NAN;NAN;
;11317;NAN;NAN;NAN;NAN;NAN;NAN;
;11318;NAN;NAN;NAN;NAN;NAN;NAN;
;11319;NAN;NAN;NAN;NAN;NAN;NAN;
;11320;NAN;NAN;NAN;NAN;NAN;NAN;
;11321;NAN;NAN;NAN;NAN;NAN;NAN;
;11322;NAN;NAN;NAN;NAN;NAN;NAN;
;11323;NAN;NAN;NAN;NAN;NAN;NAN;
;11324;NAN;NAN;NAN;NAN;NAN;NAN;
;11325;NAN;NAN;NAN;NAN;NAN;NAN;
;11326;NAN;NAN;NAN;NAN;NAN;NAN;
;11327;NAN;NAN;NAN;NAN;NAN;NAN;
;11328;NAN;NAN;NAN;NAN;NAN;NAN;
;11329;NAN;NAN;NAN;NAN;NAN;NAN;
;11330;NAN;NAN;NAN;NAN;NAN;NAN;
;11331;NAN;NAN;NAN;NAN;NAN;NAN;
;11332;NAN;NAN;NAN;NAN;NAN;NAN;
;11333;NAN;NAN;NAN;NAN;NAN;NAN;
;11334;NAN;NAN;NAN;NAN;NAN;NAN;
;11335;NAN;NAN;NAN;NAN;NAN;NAN;
;11336;NAN;NAN;NAN;NAN;NAN;NAN;
;11337;NAN;NAN;NAN;NAN;NAN;NAN;
;11338;NAN;NAN;NAN;NAN;NAN;NAN;
;11339;NAN;NAN;NAN;NAN;NAN;NAN;
;11340;NAN;NAN;NAN;NAN;NAN;NAN;
;11341;NAN;NAN;NAN;NAN;NAN;NAN;
;11342;NAN;NAN;NAN;NAN;NAN;NAN;
;11343;NAN;NAN;NAN;NAN;NAN;NAN;
;11344;NAN;NAN;NAN;NAN;NAN;NAN;
;11345;NAN;NAN;NAN;NAN;NAN;NAN;
;11346;NAN;NAN;NAN;NAN;NAN;NAN;
;11347;NAN;NAN;NAN;NAN;NAN;NAN;
;11348;NAN;NAN;NAN;NAN;NAN;NAN;
;11349;NAN;NAN;NAN;NAN;NAN;NAN;
;11350;NAN;NAN;NAN;NAN;NAN;NAN;
;11351;NAN;NAN;NAN;NAN;NAN;NAN;
;11352;NAN;NAN;NAN;NAN;NAN;NAN;
;11353;NAN;NAN;NAN;NAN;NAN;NAN;
;11354;NAN;NAN;NAN;NAN;NAN;NAN;
;11355;NAN;NAN;NAN;NAN;NAN;NAN;
;11356;NAN;NAN;NAN;NAN;NAN;NAN;
;11357;NAN;NAN;NAN;NAN;NAN;NAN;
;11358;NAN;NAN;NAN;NAN;NAN;NAN;
;11359;NAN;NAN;NAN;NAN;NAN;NAN;
;11360;NAN;NAN;NAN;NAN;NAN;NAN;
;11361;NAN;NAN;NAN;NAN;NAN;NAN;
;11362;NAN;NAN;NAN;NAN;NAN;NAN;
;11363;NAN;NAN;NAN;NAN;NAN;NAN;
;11364;NAN;NAN;NAN;NAN;NAN;NAN;
;11365;NAN;NAN;NAN;NAN;NAN;NAN;
;11366;NAN;NAN;NAN;NAN;NAN;NAN;
;11367;NAN;NAN;NAN;NAN;NAN;NAN;
;11368;NAN;NAN;NAN;NAN;NAN;NAN;
;11369;NAN;NAN;NAN;NAN;NAN;NAN;
;11370;NAN;NAN;NAN;NAN;NAN;NAN;
;11371;NAN;NAN;NAN;NAN;NAN;NAN;
;11372;NAN;NAN;NAN;NAN;NAN;NAN;
;11373;NAN;NAN;NAN;NAN;NAN;NAN;
;11374;NAN;NAN;NAN;NAN;NAN;NAN;
;11375;NAN;NAN;NAN;NAN;NAN;NAN;
;11376;NAN;NAN;NAN;NAN;NAN;NAN;
;11377;NAN;NAN;NAN;NAN;NAN;NAN;
;11378;NAN;NAN;NAN;NAN;NAN;NAN;
;11379;NAN;NAN;NAN;NAN;NAN;NAN;
;11380;NAN;NAN;NAN;NAN;NAN;NAN;
;11381;NAN;NAN;NAN;NAN;NAN;NAN;
;11382;NAN;NAN;NAN;NAN;NAN;NAN;
;11383;NAN;NAN;NAN;NAN;NAN;NAN;
;11384;NAN;NAN;NAN;NAN;NAN;NAN;
;11385;NAN;NAN;NAN;NAN;NAN;NAN;
;11386;NAN;NAN;NAN;NAN;NAN;NAN;
;11387;NAN;NAN;NAN;NAN;NAN;NAN;
;11388;NAN;NAN;NAN;NAN;NAN;NAN;
;11389;NAN;NAN;NAN;NAN;NAN;NAN;
;11390;NAN;NAN;NAN;NAN;NAN;NAN;
;11391;NAN;NAN;NAN;NAN;NAN;NAN;
;11392;NAN;NAN;NAN;NAN;NAN;NAN;
;11393;NAN;NAN;NAN;NAN;NAN;NAN;
;11394;NAN;NAN;NAN;NAN;NAN;NAN;
;11395;NAN;NAN;NAN;NAN;NAN;NAN;
;11396;NAN;NAN;NAN;NAN;NAN;NAN;
;11397;NAN;NAN;NAN;NAN;NAN;NAN;
;11398;NAN;NAN;NAN;NAN;NAN;NAN;
;11399;NAN;NAN;NAN;NAN;NAN;NAN;
;11400;NAN;NAN;NAN;NAN;NAN;NAN;
;11401;NAN;NAN;NAN;NAN;NAN;NAN;
;11402;NAN;NAN;NAN;NAN;NAN;NAN;
;11403;NAN;NAN;NAN;NAN;NAN;NAN;
;11404;NAN;NAN;NAN;NAN;NAN;NAN;
;11405;NAN;NAN;NAN;NAN;NAN;NAN;
;11406;NAN;NAN;NAN;NAN;NAN;NAN;
;11407;NAN;NAN;NAN;NAN;NAN;NAN;
;11408;NAN;NAN;NAN;NAN;NAN;NAN;
;11409;NAN;NAN;NAN;NAN;NAN;NAN;
;11410;NAN;NAN;NAN;NAN;NAN;NAN;
;11411;NAN;NAN;NAN;NAN;NAN;NAN;
;11412;NAN;NAN;NAN;NAN;NAN;NAN;
;11413;NAN;NAN;NAN;NAN;NAN;NAN;
;11414;NAN;NAN;NAN;NAN;NAN;NAN;
;11415;NAN;NAN;NAN;NAN;NAN;NAN;
;11416;NAN;NAN;NAN;NAN;NAN;NAN;
;11417;NAN;NAN;NAN;NAN;NAN;NAN;
;11418;NAN;NAN;NAN;NAN;NAN;NAN;
;11419;NAN;NAN;NAN;NAN;NAN;NAN;
;11420;NAN;NAN;NAN;NAN;NAN;NAN;
;11421;NAN;NAN;NAN;NAN;NAN;NAN;
;11422;NAN;NAN;NAN;NAN;NAN;NAN;
;11423;NAN;NAN;NAN;NAN;NAN;NAN;
;11424;NAN;NAN;NAN;NAN;NAN;NAN;
;11425;NAN;NAN;NAN;NAN;NAN;NAN;
;11426;NAN;NAN;NAN;NAN;NAN;NAN;
;11427;NAN;NAN;NAN;NAN;NAN;NAN;
;11428;NAN;NAN;NAN;NAN;NAN;NAN;
;11429;NAN;NAN;NAN;NAN;NAN;NAN;
;11430;NAN;NAN;NAN;NAN;NAN;NAN;
;11431;NAN;NAN;NAN;NAN;NAN;NAN;
;11432;NAN;NAN;NAN;NAN;NAN;NAN;
;11433;NAN;NAN;NAN;NAN;NAN;NAN;
;11434;NAN;NAN;NAN;NAN;NAN;NAN;
;11435;NAN;NAN;NAN;NAN;NAN;NAN;
;11436;NAN;NAN;NAN;NAN;NAN;NAN;
;11437;NAN;NAN;NAN;NAN;NAN;NAN;
;11438;NAN;NAN;NAN;NAN;NAN;NAN;
;11439;NAN;NAN;NAN;NAN;NAN;NAN;
;11440;NAN;NAN;NAN;NAN;NAN;NAN;
;11441;NAN;NAN;NAN;NAN;NAN;NAN;
;11442;NAN;NAN;NAN;NAN;NAN;NAN;
;11443;NAN;NAN;NAN;NAN;NAN;NAN;
;11444;NAN;NAN;NAN;NAN;NAN;NAN;
;11445;NAN;NAN;NAN;NAN;NAN;NAN;
;11446;NAN;NAN;NAN;NAN;NAN;NAN;
;11447;NAN;NAN;NAN;NAN;NAN;NAN;
;11448;NAN;NAN;NAN;NAN;NAN;NAN;
;11449;NAN;NAN;NAN;NAN;NAN;NAN;
;11450;NAN;NAN;NAN;NAN;NAN;NAN;
;11451;NAN;NAN;NAN;NAN;NAN;NAN;
;11452;NAN;NAN;NAN;NAN;NAN;NAN;
;11453;NAN;NAN;NAN;NAN;NAN;NAN;
;11454;NAN;NAN;NAN;NAN;NAN;NAN;
;11455;NAN;NAN;NAN;NAN;NAN;NAN;
;11456;NAN;NAN;NAN;NAN;NAN;NAN;
;11457;NAN;NAN;NAN;NAN;NAN;NAN;
;11458;NAN;NAN;NAN;NAN;NAN;NAN;
;11459;NAN;NAN;NAN;NAN;NAN;NAN;
;11460;NAN;NAN;NAN;NAN;NAN;NAN;
;11461;NAN;NAN;NAN;NAN;NAN;NAN;
;11462;NAN;NAN;NAN;NAN;NAN;NAN;
;11463;NAN;NAN;NAN;NAN;NAN;NAN;
;11464;NAN;NAN;NAN;NAN;NAN;NAN;
;11465;NAN;NAN;NAN;NAN;NAN;NAN;
;11466;NAN;NAN;NAN;NAN;NAN;NAN;
;11467;NAN;NAN;NAN;NAN;NAN;NAN;
;11468;NAN;NAN;NAN;NAN;NAN;NAN;
